customer_id;first_name;last_name;street;city;state;zip_code;order_id;order_date;order_status;required_date;shipped_date;staff_id;item_id;list_price;quantity;discount;product_id;product_name;total_before_disc;total_after_disc
401;Shaunda;Barnett;"9366 San Carlos Lane ";Longview;TX;75604;502;2016-10-12;4;2016-10-13;2016-10-13;9;1;269.99;1;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
932;Yvonne;Bean;"20 W. Marsh Ave. ";"Wappingers Falls";NY;12590;503;2016-10-13;4;2016-10-16;2016-10-14;6;1;269.99;2;0.07;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
1378;Enoch;Rosario;"186 Arlington St. ";Fresno;CA;93706;507;2016-10-15;4;2016-10-17;2016-10-17;3;2;269.99;2;0.07;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
377;Klara;Mosley;"518 Devon Court ";"Port Chester";NY;10573;511;2016-10-18;4;2016-10-20;2016-10-19;7;2;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
155;Lory;Page;"58 Summerhouse Street ";"Bay Shore";NY;11706;513;2016-10-19;4;2016-10-21;2016-10-21;6;2;269.99;1;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
64;Bobbie;Foster;"988 Pineknoll Ave. ";Desoto;TX;75115;549;2016-11-12;3;2016-11-12;NULL;9;5;269.99;2;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
365;Rodger;Rojas;"8442 Cooper Ave. ";Bayside;NY;11361;563;2016-11-20;4;2016-11-22;2016-11-21;6;3;269.99;2;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
178;Genoveva;Tyler;"8121 Windfall Ave. ";"New York";NY;10002;572;2016-11-24;4;2016-11-26;2016-11-26;6;2;269.99;2;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
833;Leone;Emerson;"460 Smith Store Ave. ";Whitestone;NY;11357;574;2016-11-26;4;2016-11-27;2016-11-29;7;2;269.99;2;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
1208;Leila;Barr;"120 Fremont Rd. ";Carmel;NY;10512;605;2016-12-10;4;2016-12-11;2016-12-12;6;3;269.99;2;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;431.9840
634;Taylor;Cole;"9408 Holly Lane ";Carmel;NY;10512;612;2016-12-16;4;2016-12-17;2016-12-17;7;1;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
1040;Shantae;Hammond;"526 Harvard Drive ";Victoria;TX;77904;633;2016-12-28;4;2016-12-31;2016-12-30;8;2;269.99;2;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;431.9840
283;Jaimee;Day;"7534 Whitemarsh Ave. ";Poughkeepsie;NY;12601;647;2017-01-09;4;2017-01-10;2017-01-11;7;2;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
64;Bobbie;Foster;"988 Pineknoll Ave. ";Desoto;TX;75115;673;2017-01-26;4;2017-01-28;2017-01-27;9;4;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
1233;Lise;Hebert;"140 East Broad Lane ";Vista;CA;92083;693;2017-02-05;4;2017-02-07;2017-02-06;3;2;269.99;1;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
500;Moira;Lester;"496 Greystone Court ";"Jackson Heights";NY;11372;730;2017-02-21;4;2017-02-24;2017-02-22;6;4;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
671;Jennette;Baker;"798 Marvon St. ";Banning;CA;92220;771;2017-03-11;4;2017-03-14;2017-03-12;3;1;269.99;2;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;431.9840
1363;Nestor;Haynes;"27 Nut Swamp Street ";Houston;TX;77016;788;2017-03-18;4;2017-03-20;2017-03-20;9;3;269.99;1;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
644;Valentin;Mclaughlin;"56 Squaw Creek Street ";Lindenhurst;NY;11757;859;2017-04-25;4;2017-04-26;2017-04-26;6;2;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
902;Elease;Dejesus;"7800 Magnolia Street ";Oswego;NY;13126;864;2017-04-28;4;2017-04-30;2017-04-29;6;3;269.99;1;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
1410;Lurlene;Finch;"849 Magnolia St. ";Yonkers;NY;10701;866;2017-04-29;4;2017-04-30;2017-05-01;6;4;269.99;2;0.07;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
224;Moses;Pope;"654 Theatre Street ";Lawndale;CA;90260;878;2017-05-07;4;2017-05-10;2017-05-09;3;2;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
1020;Lorraine;Marks;"160 North Pearl Street ";"San Carlos";CA;94070;904;2017-05-23;4;2017-05-26;2017-05-24;2;4;269.99;1;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
129;Walton;Dejesus;"15 Washington Rd. ";Lockport;NY;14094;938;2017-06-11;4;2017-06-12;2017-06-12;6;2;269.99;1;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
1184;Annabelle;Hebert;"9745 Nicolls Lane ";"Spring Valley";NY;10977;956;2017-06-17;4;2017-06-19;2017-06-20;6;4;269.99;2;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;431.9840
799;India;Barron;"834 W. Pleasant Rd. ";Huntington;NY;11743;1015;2017-07-19;4;2017-07-22;2017-07-21;7;4;269.99;1;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;215.9920
6;Lyndsey;Bean;"769 West Road ";Fairport;NY;14450;1059;2017-08-14;4;2017-08-17;2017-08-17;7;3;269.99;1;0.07;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;251.0907
1210;Shawnna;Frank;"17 NW. Cottage Lane ";Woodside;NY;11377;1062;2017-08-15;4;2017-08-17;2017-08-18;6;1;269.99;1;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
911;Nikita;Roy;"9703 N. Snake Hill St. ";Pittsford;NY;14534;1073;2017-08-18;4;2017-08-19;2017-08-21;7;2;269.99;1;0.07;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;251.0907
675;Kermit;Bowman;"3 Airport Street ";"El Paso";TX;79930;1087;2017-08-22;4;2017-08-23;2017-08-25;8;4;269.99;2;0.07;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;502.1814
1128;Bea;Kane;"398 Green Lake Ave. ";Mahopac;NY;10541;1099;2017-08-28;4;2017-08-29;2017-08-30;6;2;269.99;2;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
254;Cristobal;Hutchinson;"58 Washington Avenue ";Lawndale;CA;90260;1138;2017-09-21;4;2017-09-23;2017-09-22;2;1;269.99;2;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
771;Agnes;Sims;"170 Queen Lane ";Buffalo;NY;14215;1178;2017-10-12;4;2017-10-15;2017-10-13;6;4;269.99;2;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;512.9810
269;Barton;Crosby;"896 Edgewater St. ";Bellmore;NY;11710;1197;2017-10-21;4;2017-10-23;2017-10-23;6;1;269.99;1;0.07;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;251.0907
201;Candis;Harding;"33 NW. Cambridge Ave. ";"Ballston Spa";NY;12020;1201;2017-10-23;4;2017-10-24;2017-10-24;6;2;269.99;1;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
1226;Qiana;Jackson;"56 Galvin Street ";"East Northport";NY;11731;1208;2017-10-26;4;2017-10-28;2017-10-27;7;4;269.99;2;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;485.9820
1166;Junita;Reese;"8773 North Walt Whitman Court ";"Bay Shore";NY;11706;1245;2017-11-13;4;2017-11-16;2017-11-14;7;1;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
443;Ayana;Keith;"182 Thorne Road ";Oxnard;CA;93035;1329;2018-01-04;4;2018-01-05;2018-01-06;3;5;269.99;1;0.10;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;242.9910
425;Augustina;Joyner;"7931 Honey Creek Court ";"Mount Vernon";NY;10550;1334;2018-01-07;4;2018-01-09;2018-01-10;6;4;269.99;1;0.05;13;"Electra Cruiser 1 (24-Inch) - 2016";269.99;256.4905
637;Kara;Higgins;"758 Jennings Street ";Ossining;NY;10562;1350;2018-01-15;4;2018-01-18;2018-01-17;7;5;269.99;2;0.20;13;"Electra Cruiser 1 (24-Inch) - 2016";539.98;431.9840
442;Alane;Munoz;"8 Strawberry Dr. ";Yonkers;NY;10701;10;2016-01-05;4;2016-01-06;2016-01-06;6;1;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
552;Lea;Key;"7 Ocean St. ";Banning;CA;92220;16;2016-01-12;4;2016-01-15;2016-01-15;3;4;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
1250;Neoma;Daugherty;"80 Spring Street ";"Mount Vernon";NY;10550;21;2016-01-15;4;2016-01-16;2016-01-18;6;1;269.99;1;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;256.4905
657;Sam;Lester;"563 South Beacon Lane ";Baldwin;NY;11510;25;2016-01-18;4;2016-01-21;2016-01-21;6;4;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
252;Eleni;Gordon;"583 W. San Carlos Street ";"Richmond Hill";NY;11418;28;2016-01-19;4;2016-01-20;2016-01-21;6;3;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
437;Laureen;Barry;"909 Ridge St. ";"Orchard Park";NY;14127;29;2016-01-20;4;2016-01-22;2016-01-21;6;5;269.99;2;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;512.9810
1012;Josephine;Dale;"8214 West Drive ";Baldwinsville;NY;13027;48;2016-01-30;4;2016-02-01;2016-02-02;7;4;269.99;2;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;502.1814
965;Margit;Osborn;"909 Gulf Drive ";Plainview;NY;11803;53;2016-02-03;4;2016-02-04;2016-02-05;6;3;269.99;2;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;431.9840
504;Tiana;Henderson;"62 Orange St. ";"Franklin Square";NY;11010;58;2016-02-05;4;2016-02-07;2016-02-07;6;1;269.99;2;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;512.9810
151;Joesph;Delacruz;"184 Cypress Street ";Atwater;CA;95301;60;2016-02-06;4;2016-02-08;2016-02-07;3;1;269.99;2;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;512.9810
208;Denis;Logan;"121 Rockcrest Street ";Ridgecrest;CA;93555;62;2016-02-07;4;2016-02-10;2016-02-10;2;1;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
1182;Trinidad;Chapman;"7371 Glen Eagles Street ";Ronkonkoma;NY;11779;78;2016-02-16;4;2016-02-18;2016-02-19;7;4;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
677;Launa;Hull;"936 Grove Street ";Helotes;TX;78023;110;2016-03-06;4;2016-03-08;2016-03-09;9;1;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
630;Zulema;Browning;"12 NW. Lafayette St. ";Amsterdam;NY;12010;111;2016-03-07;4;2016-03-10;2016-03-10;6;1;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
740;Gwenn;Melton;"9545 Wakehurst Drive ";Centereach;NY;11720;117;2016-03-10;4;2016-03-13;2016-03-11;6;3;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
755;Tomika;Wilder;"142 South Ocean St. ";"New Hyde Park";NY;11040;121;2016-03-14;4;2016-03-15;2016-03-16;6;2;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
714;Senaida;Thompson;"578 Golf Drive ";Bronx;NY;10451;148;2016-03-28;4;2016-03-30;2016-03-30;6;1;269.99;1;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;256.4905
610;Leonore;Dorsey;"8213 South Branch Avenue ";"Jackson Heights";NY;11372;164;2016-04-07;4;2016-04-08;2016-04-09;7;3;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
99;Carie;Kidd;"6 East Clinton Street ";Monroe;NY;10950;169;2016-04-10;4;2016-04-11;2016-04-11;7;5;269.99;2;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;512.9810
117;Dacia;William;"62 Cypress Drive ";"Sugar Land";TX;77478;173;2016-04-11;4;2016-04-14;2016-04-13;8;1;269.99;1;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;256.4905
134;Brianna;Moss;"4 Longfellow St. ";Hempstead;NY;11550;184;2016-04-19;4;2016-04-21;2016-04-22;7;3;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
727;Kasha;Sullivan;"48 Foster Rd. ";Scarsdale;NY;10583;195;2016-04-28;4;2016-05-01;2016-05-01;7;2;269.99;1;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;256.4905
280;Brenda;Tate;"36 Hilltop Street ";"San Angelo";TX;76901;201;2016-05-01;4;2016-05-04;2016-05-02;9;3;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
943;Lynn;Mcmahon;"9 Surrey St. ";Scarsdale;NY;10583;210;2016-05-07;4;2016-05-08;2016-05-09;6;1;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
1257;Rosamaria;Meyer;"446 Elizabeth St. ";Webster;NY;14580;231;2016-05-19;4;2016-05-22;2016-05-21;6;2;269.99;2;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;431.9840
737;Melita;Dominguez;"9903 Santa Clara Lane ";Auburn;NY;13021;233;2016-05-21;4;2016-05-22;2016-05-24;6;1;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
801;Ophelia;Rodgers;"133 Joy Ridge Drive ";"Hopewell Junction";NY;12533;255;2016-06-03;4;2016-06-06;2016-06-05;7;2;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
1045;Pasquale;Hogan;"403 Bank St. ";Vista;CA;92083;261;2016-06-08;4;2016-06-10;2016-06-09;2;2;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
800;Cris;Dunn;"1 Pawnee Street ";Pittsford;NY;14534;281;2016-06-21;4;2016-06-22;2016-06-23;7;2;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
732;Lavona;Austin;"926 South Euclid St. ";Utica;NY;13501;294;2016-07-01;4;2016-07-02;2016-07-02;7;2;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
885;Janna;Hayden;"32 Hilldale Street ";Longview;TX;75604;298;2016-07-04;4;2016-07-07;2016-07-07;9;5;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
156;Charlyn;Cantrell;"8756 Euclid St. ";"West Islip";NY;11795;308;2016-07-11;4;2016-07-12;2016-07-14;6;3;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
627;Deloris;Larson;"242 Branch Street ";Duarte;CA;91010;310;2016-07-12;4;2016-07-13;2016-07-13;2;2;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
299;Jame;Riggs;"9237 Hudson Drive ";"Bay Shore";NY;11706;312;2016-07-13;4;2016-07-15;2016-07-16;6;2;269.99;2;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;502.1814
274;Josh;Shaw;"212 North Leeton Ridge Street ";"Hopewell Junction";NY;12533;329;2016-07-24;4;2016-07-27;2016-07-26;6;1;269.99;2;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;502.1814
750;Romaine;Salazar;"7700 Wentworth Rd. ";Monsey;NY;10952;344;2016-08-01;4;2016-08-03;2016-08-02;6;3;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
16;Emmitt;Sanchez;"461 Squaw Creek Road ";"New York";NY;10002;352;2016-08-03;4;2016-08-04;2016-08-06;7;2;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
1011;Sebrina;Gross;"993 Glendale Drive ";Garland;TX;75043;355;2016-08-03;4;2016-08-05;2016-08-05;8;2;269.99;2;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;502.1814
834;Brain;Skinner;"8676 Ketch Harbour Ave. ";Euless;TX;76039;363;2016-08-11;4;2016-08-12;2016-08-13;8;2;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
527;Afton;Juarez;"8330 Riverview Drive ";Coram;NY;11727;367;2016-08-14;4;2016-08-15;2016-08-15;7;2;269.99;1;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;256.4905
891;Ashlie;Parrish;"48 Mill Drive ";Monsey;NY;10952;371;2016-08-15;4;2016-08-16;2016-08-18;7;1;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
132;Boyd;Irwin;"221 Whitemarsh St. ";Hamburg;NY;14075;372;2016-08-16;4;2016-08-18;2016-08-18;6;2;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
1355;Thad;Gilliam;"8844 Gonzales Court ";Levittown;NY;11756;377;2016-08-17;4;2016-08-19;2016-08-20;6;2;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
331;Aleta;Mack;"8869 W. Edgemont Lane ";"Bay Shore";NY;11706;383;2016-08-20;4;2016-08-23;2016-08-22;7;5;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
176;Carley;Reynolds;"2 Snake Hill Drive ";"South El Monte";CA;91733;392;2016-08-23;4;2016-08-26;2016-08-24;3;1;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
522;Tammera;Fischer;"405 Olive St. ";Oakland;CA;94603;394;2016-08-26;4;2016-08-28;2016-08-29;3;3;269.99;2;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;431.9840
144;Hans;Price;"51 Glendale Road ";"Port Chester";NY;10573;395;2016-08-26;4;2016-08-27;2016-08-29;6;1;269.99;1;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;256.4905
1001;Lee;Roman;"4 Canal Ave. ";Brentwood;NY;11717;399;2016-08-29;4;2016-09-01;2016-09-01;7;3;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
603;Genevieve;Juarez;"93 Goldfield Drive ";"New Hyde Park";NY;11040;405;2016-08-31;4;2016-09-01;2016-09-01;6;3;269.99;2;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;502.1814
1377;Johana;Jacobson;"29 San Juan St. ";Rochester;NY;14606;416;2016-09-03;4;2016-09-04;2016-09-06;7;2;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
1039;Bee;Baker;"307 E. Magnolia St. ";Liverpool;NY;13090;428;2016-09-09;4;2016-09-12;2016-09-10;6;2;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
1217;Carlie;Terrell;"7437 Snake Hill Road ";Yonkers;NY;10701;431;2016-09-11;4;2016-09-12;2016-09-12;6;1;269.99;2;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;431.9840
1146;Charlsie;Carson;"3 South Grant Avenue ";"Saint Albans";NY;11412;451;2016-09-21;4;2016-09-23;2016-09-22;7;1;269.99;2;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;512.9810
697;Alane;Mccarty;"8254 Hilldale Street ";"San Diego";CA;92111;471;2016-09-30;4;2016-10-02;2016-10-01;3;1;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
513;Whitney;Cash;"8 Surrey Street ";Hamburg;NY;14075;482;2016-10-05;4;2016-10-06;2016-10-06;6;2;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
876;Onita;Macdonald;"94 Wood St. ";"Glen Cove";NY;11542;490;2016-10-07;4;2016-10-10;2016-10-09;6;3;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
260;Rodrick;Shelton;"7157 Addison Street ";"Canyon Country";CA;91387;499;2016-10-11;4;2016-10-14;2016-10-13;2;3;269.99;2;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;431.9840
148;Julee;Woodard;"869 Summerhouse Dr. ";"Richmond Hill";NY;11418;500;2016-10-11;4;2016-10-12;2016-10-13;6;2;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
977;Barton;Cox;"8220 Creekside Street ";Amityville;NY;11701;501;2016-10-11;4;2016-10-12;2016-10-13;7;3;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
664;Augustus;Schmidt;"624 Jones Dr. ";Corona;NY;11368;521;2016-10-23;4;2016-10-25;2016-10-25;6;2;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
759;Cira;Downs;"672 Sussex Ave. ";Oakland;CA;94603;536;2016-10-31;4;2016-11-02;2016-11-01;3;4;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
40;Ronna;Butler;"9438 Plymouth Court ";Encino;CA;91316;598;2016-12-09;3;2016-12-09;NULL;3;3;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
309;Anderson;Martin;"9051 Hillside Dr. ";Canandaigua;NY;14424;607;2016-12-11;4;2016-12-14;2016-12-13;6;3;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
634;Taylor;Cole;"9408 Holly Lane ";Carmel;NY;10512;612;2016-12-16;4;2016-12-17;2016-12-17;7;2;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
814;Ghislaine;Compton;"8930 Princess St. ";Lindenhurst;NY;11757;624;2016-12-24;4;2016-12-25;2016-12-27;6;4;269.99;2;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;431.9840
973;Margaretta;Clayton;"524 San Pablo Ave. ";Ridgecrest;CA;93555;629;2016-12-26;4;2016-12-27;2016-12-29;2;4;269.99;2;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;512.9810
1385;Kenton;Hughes;"632 Sleepy Hollow Drive ";Canandaigua;NY;14424;773;2017-03-11;4;2017-03-12;2017-03-12;6;2;269.99;1;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;256.4905
162;Kam;Wilder;"500 West Clay Ave. ";Newburgh;NY;12550;858;2017-04-25;4;2017-04-27;2017-04-28;6;3;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
644;Valentin;Mclaughlin;"56 Squaw Creek Street ";Lindenhurst;NY;11757;859;2017-04-25;4;2017-04-26;2017-04-26;6;3;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
1177;Charlesetta;Soto;"25 South Colonial Drive ";Poughkeepsie;NY;12601;861;2017-04-27;4;2017-04-29;2017-04-30;7;1;269.99;2;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;502.1814
386;Nelle;Beck;"8998 Wakehurst Drive ";Upland;CA;91784;875;2017-05-05;4;2017-05-06;2017-05-08;3;3;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
722;Camila;Carroll;"72 Shub Farm Avenue ";"San Antonio";TX;78213;957;2017-06-17;4;2017-06-20;2017-06-20;9;2;269.99;2;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;502.1814
706;Lolita;O'neill;"36 Prairie Dr. ";"Massapequa Park";NY;11762;990;2017-07-04;4;2017-07-07;2017-07-07;7;4;269.99;2;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;485.9820
485;Catherine;Miles;"7189 Elm Dr. ";"East Elmhurst";NY;11369;997;2017-07-11;4;2017-07-13;2017-07-14;7;3;269.99;2;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;502.1814
266;Myung;Hooper;"951 Mill Road ";Elmont;NY;11003;1005;2017-07-15;4;2017-07-17;2017-07-16;7;1;269.99;2;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;431.9840
588;Cherelle;Key;"7739 Snake Hill Lane ";"Valley Stream";NY;11580;1027;2017-07-26;4;2017-07-28;2017-07-28;6;2;269.99;2;0.05;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;512.9810
239;Felice;Guzman;"7 Creekside Lane ";"Canyon Country";CA;91387;1050;2017-08-09;4;2017-08-12;2017-08-12;3;4;269.99;2;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";539.98;431.9840
655;Marylyn;Browning;"915 Lakeshore Street ";Scarsdale;NY;10583;1061;2017-08-15;4;2017-08-18;2017-08-18;7;1;269.99;1;0.07;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;251.0907
930;Delana;Wagner;"8499 Mill Pond Road ";"Clifton Park";NY;12065;1111;2017-09-04;4;2017-09-06;2017-09-05;6;3;269.99;1;0.20;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;215.9920
998;Heather;Chaney;"4 Morris Dr. ";Jamestown;NY;14701;1238;2017-11-09;4;2017-11-10;2017-11-11;6;2;269.99;1;0.10;14;"Electra Girl's Hawaii 1 (16-inch) - 2015/2016";269.99;242.9910
